gdp_pwt_cur_o,pop_d,pop_o,hostility_level_o,hostility_level_d,common_language,polity_o,polity_d,sanction_threat,sanction_threat_trade,sanction_imposition,sanction_imposition_trade,gdp_wdi_cur_o,gdp_wdi_cap_cur_o,gdp_wdi_const_o,gdp_wdi_cap_const_o,gdp_wdi_cur_d,gdp_wdi_cap_cur_d,gdp_wdi_const_d,gdp_wdi_cap_const_d
15548.48535,0.443726003,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,23616328816,52930.64115,43407293733,97287.59732
16374.45801,0.447322011,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,29557325056,65445.88503,44114523107,97678.46048
16930.92383,0.451819003,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,34685281848,75716.35108,45708017663,99778.4688
14477.55469,2.384162903,3.121969938,0,0,0,5,8,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,7934206257,3351.230706,16477745724,6959.830088
15107.74707,2.35867691,3.122407913,0,0,0,5,8,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,8334748153,3566.171119,17518984679,7495.811036
15548.48535,2.332492113,3.119029045,0,0,0,7,8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,9529948840,4125.210034,18765629860,8123.040941
16374.45801,2.305774927,3.111005068,0,0,0,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,11731703358,5127.593575,20348770427,8893.868291
16930.92383,2.278855085,3.097747087,0,0,0,7,8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,14355307662,6343.143526,22046134453,9741.469728
14477.55469,28.84962082,3.121969938,0,0,0,5,-6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,38857251336,1334.943051,57519650790,1976.090832
15107.74707,29.18183136,3.122407913,0,0,0,5,-6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,39459581217,1339.293577,61730070508,2095.173958
15548.48535,29.51236725,3.119029045,0,0,0,7,-6,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,42236836821,1416.488158,63656943581,2134.849898
16374.45801,29.84393692,3.111005068,0,0,0,7,-6,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,52064058834,1725.458038,67451637211,2235.418678
16930.92383,30.17928505,3.097747087,0,0,0,7,-6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,59626020162,1952.90183,70687304633,2315.186662
14477.55469,4.201088905,3.121969938,0,0,0,5,7,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1288429392,440.6720307,4229636649,1446.631521
15107.74707,4.185504913,3.122407913,0,0,0,5,8,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1480673594,507.5576584,4487644502,1538.312255
15548.48535,4.176616192,3.119029045,0,0,0,7,8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1661818168,570.9726454,4837680757,1662.145373
16374.45801,4.171646118,3.111005068,0,0,0,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,1980907435,682.5255088,5156967689,1776.843246
16930.92383,4.166337013,3.097747087,0,0,0,7,8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,2598249556,897.4499588,5538583282,1913.057707
14477.55469,15.76680565,3.121969938,0,0,0,5,7,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,3877673539,245.9390659,7754433356,491.8201794
15107.74707,16.26093292,3.122407913,0,0,0,5,7,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,4529575348,278.5557032,8221081539,505.572592
15548.48535,16.76511765,3.119029045,0,0,0,7,7,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,4397254608,262.2859481,7179159082,428.2200406
16374.45801,17.27914047,3.111005068,0,0,0,7,7,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,5474030080,316.7998965,7881632054,456.1356409
16930.92383,17.80299759,3.097747087,0,0,0,7,7,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,4363934494,245.1235876,8295969735,465.9872568
14477.55469,101.7196732,3.121969938,0,0,0,5,8,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,7.07907E+11,7157.8145,9.15216E+11,9253.968046
15107.74707,103.06707,3.122407913,0,0,0,5,8,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,7.56706E+11,7544.568648,9.11515E+11,9088.053319
15548.48535,104.3556061,3.119029045,0,0,0,7,8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,7.72106E+11,7593.137793,9.11152E+11,8960.554086
16374.45801,105.6404495,3.111005068,0,0,0,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,7.29336E+11,7075.369643,9.24331E+11,8967.02919
16930.92383,106.9955826,3.097747087,0,0,0,7,8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,7.82241E+11,7484.486542,9.6057E+11,9190.741592
14477.55469,2.034818888,3.121969938,0,0,1,5,6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,3772851420,1854.145956,7017710079,3448.812931
15107.74707,2.042841911,3.122407913,0,0,1,5,6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,3709637830,1815.920091,6802458902,3329.89967
15548.48535,2.048928022,3.119029045,0,0,1,7,9,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,4018365247,1961.203736,6904064882,3369.598581
16374.45801,2.053426027,3.111005068,0,0,1,7,9,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,4946292775,2408.80011,7057514742,3436.946226
16930.92383,2.05704689,3.097747087,0,0,1,7,9,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,5682719260,2762.560358,7387414385,3591.269812
14477.55469,10.96769047,3.121969938,0,0,0,5,6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,2954129566,269.8711377,6071472020,554.6524026
15107.74707,11.29325771,3.122407913,0,0,0,5,6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,3465305993,307.4369205,7005036096,621.47664
15548.48535,11.63892937,3.119029045,0,0,0,7,7,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,3889758024,334.8365206,7222634110,621.7357637
16374.45801,12.00512791,3.111005068,0,0,0,7,7,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,4703504467,392.524759,7881269148,657.7209174
16930.92383,12.39190578,3.097747087,0,0,0,7,7,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,5444474268,440.1684418,8004216841,647.1154938
14477.55469,46.0954628,3.121969938,0,0,0,5,-7,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,8905066164,190.6062319,15984737490,342.1412626
15107.74707,46.62799454,3.122407913,0,0,0,5,-7,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,6477790688,137.1683267,17798045642,376.8766631
15548.48535,47.14022064,3.119029045,0,0,0,7,-7,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,6777632512,142.0822652,19938352012,417.9757775
16374.45801,47.62489319,3.111005068,0,0,0,7,-7,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,10467109978,217.3904189,22698616845,471.4254303
16930.92383,48.07370758,3.097747087,0,0,0,7,-8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,10567354056,217.5942826,25777607411,530.7913374
14477.55469,2.397435904,3.121969938,0,0,0,5,10,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1136896124,474.2168965,3837047132,1600.491501
15107.74707,2.419775963,3.122407913,0,0,0,5,10,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1267997934,524.0553079,3950344027,1632.651521
15548.48535,2.443659067,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1396555720,571.5926395,4137312960,1693.350005
16374.45801,2.469285965,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,1595297356,646.1932563,4427116614,1793.253709
16930.92383,2.496831894,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,1992066808,797.9786853,4897515726,1961.8384
14477.55469,18.06768608,3.121969938,0,0,0,5,5,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,5553894130,313.5680341,5123290955,289.2565532
15107.74707,18.58875847,3.122407913,0,0,0,5,5,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,5311092496,291.467739,5742680268,315.1528682
15548.48535,19.13965797,3.119029045,0,0,0,7,5,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,5623299278,299.6830541,6276202741,334.478304
16374.45801,19.71659851,3.111005068,0,0,0,7,5,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,6254047514,323.5225887,6710920789,347.1566951
16930.92383,20.31270409,3.097747087,0,0,0,7,5,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,7589038160,381.1565927,7243080088,363.7809785
14477.55469,2.709358931,3.121969938,0,0,0,5,-6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1293654177,491.8427617,2700575044,1026.74912
15107.74707,2.790729046,3.122407913,0,0,0,5,-6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1295539954,479.4034763,2754824112,1019.399094
15548.48535,2.873228073,3.119029045,0,0,0,7,-6,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1324427094,476.7386237,2773143807,998.2163368
16374.45801,2.957117081,3.111005068,0,0,0,7,-6,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,1563074858,547.0752157,2938929369,1028.623428
16930.92383,3.042823076,3.097747087,0,0,0,7,-6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,1833444740,623.7804239,3107842086,1057.359959
14477.55469,1.18514502,3.121969938,0,0,0,5,10,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,4663313620,3929.075495,6721484096,5663.187297
15107.74707,1.193917036,3.122407913,0,0,0,5,10,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,4613630623,3856.625227,6946488513,5806.707348
15548.48535,1.201812029,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,4841310240,4018.948897,7058668651,5859.659304
16374.45801,1.208994031,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,5816553827,4793.718179,7476926214,6162.115607
16930.92383,1.215677023,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,6578844486,5388.065784,7800678605,6388.746469
14477.55469,11.37617207,3.121969938,0,0,0,5,6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1743506531,156.3857186,4376161604,392.5245847
15107.74707,11.69586277,3.122407913,0,0,0,5,4,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1716502862,150.1489558,4158449146,363.7551737
15548.48535,12.01371098,3.119029045,0,0,0,7,4,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,3495748398,298.4333849,4229142782,361.0435456
16374.45801,12.33668709,3.111005068,0,0,0,7,5,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,3208837077,267.3990565,4470442420,372.5312494
16930.92383,12.67603779,3.097747087,0,0,0,7,6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,3476094499,282.5670846,4712762649,383.0941888
14477.55469,23.18560791,3.121969938,0,0,0,5,3,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,93789736842,4043.662051,1.62523E+11,7007.041504
15107.74707,23.69890785,3.122407913,0,0,0,5,3,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,92783947368,3913.428726,1.63364E+11,6890.364148
15548.48535,24.19881058,3.119029045,0,0,0,7,3,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1.00846E+11,4165.726104,1.72171E+11,7112.055595
16374.45801,24.68870354,3.111005068,0,0,0,7,3,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,1.10202E+11,4461.847687,1.82138E+11,7374.343049
16930.92383,25.17410851,3.097747087,0,0,0,7,3,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,1.24749E+11,4952.212975,1.94493E+11,7720.830429
14477.55469,1.899256945,3.121969938,0,0,0,5,6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,3833993703,2136.440243,7199915048,4012.053604
15107.74707,1.933596015,3.122407913,0,0,0,5,6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,3476452446,1906.292604,7284726349,3994.537586
15548.48535,1.962146997,3.119029045,0,0,0,7,6,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,3275669889,1769.17591,7633567219,4122.858435
16374.45801,1.986534953,3.111005068,0,0,0,7,6,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,4811994025,2560.774036,7957214772,4234.549936
16930.92383,2.009227991,3.097747087,0,0,0,7,6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,6480441754,3396.911932,8933529058,4682.768954
14477.55469,11.35297298,3.121969938,0,0,0,5,5,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1798374468,158.7049748,3657575695,322.7778579
15107.74707,11.77197647,3.122407913,0,0,0,5,5,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1945327565,165.5405619,3917422331,333.3589188
15548.48535,12.20600224,3.119029045,0,0,0,7,5,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,2170481509,178.0545148,4034910607,331.0021521
16374.45801,12.65686989,3.111005068,0,0,0,7,5,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,2731416346,215.9566573,4248760869,335.9239598
16930.92383,13.12701225,3.097747087,0,0,0,7,6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,3052898739,232.5855765,4253009630,324.0162157
14477.55469,122.3520126,3.121969938,0,0,0,5,4,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,69448756933,567.930736,1.692E+11,1383.666051
15107.74707,125.4634323,3.122407913,0,0,0,5,4,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,74030364472,590.381815,1.79213E+11,1429.196527
15548.48535,128.6667175,3.119029045,0,0,0,7,4,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,95385819321,741.7475112,2.06685E+11,1607.238267
16374.45801,131.9725342,3.111005068,0,0,0,7,4,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,1.04912E+11,795.3862467,2.2187E+11,1682.099989
16930.92383,135.3936157,3.097747087,0,0,0,7,4,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,1.36386E+11,1007.874328,2.42394E+11,1791.261545
14477.55469,5.026795864,3.121969938,0,0,0,5,8,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,5107329007,1007.501429,6560849205,1294.231278
15107.74707,5.100749969,3.122407913,0,0,0,5,8,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,5323146566,1034.551588,6755105685,1312.852319
15548.48535,5.171733856,3.119029045,0,0,0,7,8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,5224213018,1000.935948,6806035054,1304.006005
16374.45801,5.240879059,3.111005068,0,0,0,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,5322454926,1005.732473,6977597019,1318.488556
16930.92383,5.309702873,3.097747087,0,0,0,7,8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,5795568205,1080.268112,7348258871,1369.68274
14477.55469,15.92618847,3.121969938,0,0,0,5,10,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,4.16443E+11,26149.41108,7.39505E+11,46435.21451
15107.74707,16.01811409,3.122407913,0,0,0,5,10,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,4.31213E+11,26873.27593,7.56713E+11,47158.42354
15548.48535,16.11035538,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,4.71614E+11,29204.03983,7.58357E+11,46960.18473
16374.45801,16.20095062,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,5.78792E+11,35672.2066,7.59537E+11,46811.88931
16930.92383,16.28718185,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,6.57172E+11,40362.39478,7.74613E+11,47575.47926
14477.55469,4.499367237,3.121969938,0,0,0,5,10,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1.71247E+11,38131.46061,3.66702E+11,81653.34488
15107.74707,4.523145199,3.122407913,0,0,0,5,10,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1.73972E+11,38542.7151,3.74311E+11,82926.76868
15548.48535,4.546019077,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1.95524E+11,43084.47247,3.79724E+11,83673.63733
16374.45801,4.57010603,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,2.28859E+11,50134.89077,3.8318E+11,83941.36558
16930.92383,4.598214149,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,2.64512E+11,57603.83602,3.9839E+11,86759.14196
14477.55469,23.74091148,3.121969938,0,0,0,5,6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,5494252208,229.4902871,10899840167,455.2771432
15107.74707,24.1617775,3.122407913,0,0,0,5,6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,6007055042,246.725629,11423020739,469.1736562
15548.48535,24.5663414,3.119029045,0,0,0,7,-6,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,6050875807,244.7208237,11436744719,462.5461963
16374.45801,24.95062256,3.111005068,0,0,0,7,-6,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,6330473097,252.4024323,11887928617,473.9838638
16930.92383,25.30944824,3.097747087,0,0,0,7,-6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,7273938315,286.1575938,12444593149,489.5717666
14477.55469,3.858999014,3.121969938,0,0,0,5,10,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,52623281957,13641.10272,1.13317E+11,29374.113
15107.74707,3.907932997,3.122407913,0,0,0,5,10,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,53872425917,13882.85683,1.17248E+11,30214.63507
15548.48535,3.963206053,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,66627729311,16874.18749,1.22735E+11,31084.07435
16374.45801,4.022068977,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,88250885550,21913.70817,1.28336E+11,31867.30378
16930.92383,4.080438137,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,1.03905E+11,25420.23488,1.33513E+11,32663.71532
14477.55469,2.267991066,3.121969938,0,0,0,5,-9,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,19507412224,8601.25417,42407802341,18698.54815
15107.74707,2.29478693,3.122407913,0,0,0,5,-9,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,19452015605,8475.964136,44308712614,19306.94827
15548.48535,2.334285021,3.119029045,0,0,0,7,-8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,20142782835,8626.984097,43821066320,18768.19332
16374.45801,2.385255098,3.111005068,0,0,0,7,-8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,21633810143,9066.347498,42651495449,17874.48796
16930.92383,2.444751024,3.097747087,0,0,0,7,-8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,24763589077,10126.1161,43202600780,17666.03985
14477.55469,138.5232849,3.121969938,0,0,0,5,-6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,73952374970,519.5343268,1.17395E+11,824.7328639
15107.74707,141.6014404,3.122407913,0,0,0,5,-6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,72309738921,495.3454616,1.19723E+11,820.1403132
15548.48535,144.6541443,3.119029045,0,0,0,7,-5,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,72306820396,483.4969271,1.23583E+11,826.3684199
16374.45801,147.7033997,3.111005068,0,0,0,7,-5,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,83244801093,543.7518258,1.29572E+11,846.3618169
16930.92383,150.780304,3.097747087,0,0,0,7,-5,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,97977766198,625.3978597,1.3912E+11,888.0112856
14477.55469,3.030347109,3.121969938,0,0,0,5,9,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,12304115000,4060.324493,16647538296,5493.64237
15107.74707,3.08968401,3.122407913,0,0,0,5,9,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,12502013400,4046.419981,16743140579,5419.109419
15548.48535,3.149265051,3.119029045,0,0,0,7,9,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,12994310400,4126.241558,17116370199,5435.169383
16374.45801,3.209173918,3.111005068,0,0,0,7,9,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,13693981200,4267.303325,17836198454,5558.096499
16930.92383,3.269541025,3.097747087,0,0,0,7,9,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,15013381700,4592.152614,19177851509,5865.941644
14477.55469,25.91487885,3.121969938,0,0,0,5,5,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,51744749133,1955.588006,85798462918,3242.579157
15107.74707,26.26136208,3.122407913,0,0,0,5,9,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,52030158775,1941.475632,86328605036,3221.302547
15548.48535,26.60146713,3.119029045,0,0,0,7,9,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,54777553515,2021.23974,91036560494,3359.162687
16374.45801,26.93773842,3.111005068,0,0,0,7,9,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,58731030122,2145.643183,94828254301,3464.396878
16930.92383,27.27319336,3.097747087,0,0,0,7,9,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,66768703498,2417.035501,99530031846,3602.999725
14477.55469,77.99156952,3.121969938,0,0,0,5,8,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,81026300310,1038.90854,1.25348E+11,1607.197783
15107.74707,79.66531372,3.122407913,0,0,0,5,8,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,76262072467,957.1899393,1.28976E+11,1618.816177
15548.48535,81.35205841,3.119029045,0,0,0,7,8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,81357605642,999.9059505,1.33678E+11,1642.937903
16374.45801,83.0319519,3.111005068,0,0,0,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,83908206648,1010.309637,1.40322E+11,1689.572895
16930.92383,84.67848969,3.097747087,0,0,0,7,8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,91371242495,1078.628944,1.49721E+11,1767.437901
14477.55469,38.55049515,3.121969938,0,0,0,5,9,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1.71886E+11,4492.727604,3.26204E+11,8526.27768
15107.74707,38.52400589,3.122407913,0,0,0,5,9,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1.90521E+11,4981.198619,3.30275E+11,8635.064403
15548.48535,38.48447037,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1.98681E+11,5196.932921,3.37018E+11,8815.44167
16374.45801,38.43882751,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,2.17513E+11,5693.377763,3.49024E+11,9135.651731
16930.92383,38.39606476,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,2.55102E+11,6681.178818,3.66948E+11,9610.447257
14477.55469,5.302700043,3.121969938,0,0,0,5,7,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,8855705140,1663.605252,19005701526,3570.352036
15107.74707,5.40662384,3.122407913,0,0,0,5,7,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,8495806432,1565.053712,18847183576,3471.931105
15548.48535,5.508611202,3.119029045,0,0,0,7,7,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,7196260657,1300.851426,18843149451,3406.232626
16374.45801,5.607950211,3.111005068,0,0,0,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,7691367471,1365.416418,19657313980,3489.681041
16930.92383,5.70374012,3.097747087,0,0,0,7,8,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,9624440836,1679.497171,20454893447,3569.447438
14477.55469,0.592266977,3.121969938,0,0,0,5,10,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,17759890110,29976.11704,36044298341,60837.54454
15107.74707,0.61688602,3.122407913,0,0,0,5,10,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,17538461538,28517.26721,37449372355,60892.10024
15548.48535,0.645659029,3.119029045,0,0,0,7,10,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,19363736264,30214.85901,40139043104,62632.30978
16374.45801,0.688585997,3.111005068,0,0,0,7,10,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,23533791209,34517.75509,41632198904,61063.26146
16930.92383,0.758854985,3.097747087,0,0,0,7,10,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,31734065934,42124.82901,49633455959,65885.06022
14477.55469,22.12812805,3.121969938,0,0,1,5,8,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,37253259017,1659.90764,1.09896E+11,4896.697665
15107.74707,21.98413467,3.122407913,0,0,1,5,8,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,40394824679,1825.179805,1.15631E+11,5224.613528
15548.48535,21.85467529,3.119029045,0,0,1,7,8,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,46066101951,2119.882673,1.22225E+11,5624.603118
16374.45801,21.72891808,3.111005068,0,0,1,7,8,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,57806506024,2679.41191,1.25087E+11,5797.951352
16930.92383,21.59116364,3.097747087,0,0,1,7,9,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,74972669057,3494.944517,1.38131E+11,6439.153356
14477.55469,146.3965149,3.121969938,0,0,0,5,6,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,2.5971E+11,1771.59783,9.51571E+11,6491.086042
15107.74707,145.8148651,3.122407913,0,0,0,5,6,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,3.06602E+11,2100.358253,1.0001E+12,6851.132363
15548.48535,145.1948853,3.119029045,0,0,0,7,6,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,3.4547E+11,2377.536957,1.04711E+12,7206.211877
16374.45801,144.5847015,3.111005068,0,0,0,7,6,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,4.30348E+11,2975.132778,1.12354E+12,7767.424427
16930.92383,144.0446014,3.097747087,0,0,0,7,6,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,5.91017E+11,4102.372294,1.20444E+12,8360.266854
14477.55469,8.02570343,3.121969938,0,0,0,5,-4,0,0,0,0,3480355189,1126.683318,6933726050,2244.631092,1734938652,218.6801627,2625113519,330.8821616
15107.74707,8.329405785,3.122407913,0,0,0,5,-4,0,0,0,0,3922099471,1281.659393,7508536795,2453.631476,1674685248,203.4568715,2847843421,345.98341
15548.48535,8.536205292,3.119029045,0,0,0,7,-4,0,0,0,0,4348070165,1425.124849,7849421410,2572.728837,1677552332,199.0673298,3223532849,382.5216445
16374.45801,8.680345535,3.111005068,0,0,0,7,-3,0,0,0,0,5611492283,1846.118813,8283498400,2725.179233,1846198771,215.7489815,3294527046,385.0023444
16930.92383,8.818437576,3.097747087,0,0,0,7,-3,0,0,0,0,7184681399,2373.579844,8739919053,2887.378653,2088961969,240.6492936,3539892759,407.7971283
